	expr	job_title	location_company	name_company	salary	time	url	url_company
46	5年以上 本科或以上	资深系统工程师 	深圳-龙华区	快仓智能	面议	昨天	https://m.liepin.com/job/1918616167.shtml	https://m.liepin.com/company/7961673/
47	3年以上 本科或以上	运动控制研发工程师 	深圳-龙华区	快仓智能	12-24万	昨天	https://m.liepin.com/job/1918617963.shtml	https://m.liepin.com/company/7961673/
48	2年以上 本科或以上	嵌入式硬件工程师 	深圳	快仓智能	面议	昨天	https://m.liepin.com/job/1919172827.shtml	https://m.liepin.com/company/7961673/
49	1年以上 大专或以上	结构工程师 	深圳	 深圳市某知名科技有限公司	12-18万	昨天	https://m.liepin.com/a/14741093.shtml	
50	5年以上 大专或以上	测试部经理 	深圳-龙岗区	国内某知名企业	19-26万	昨天	https://m.liepin.com/a/14057033.shtml	
51	5年以上 本科或以上	系统管理岗 	深圳	国内知名上市公司	81-99万	昨天	https://m.liepin.com/a/14539959.shtml	
52	经验不限 硕士或以上	机器学习  算法 	上海,北京,深圳	知名量化公司	42-78万	昨天	https://m.liepin.com/a/13755897.shtml	
53	1年以上 硕士或以上	人工智能科学家 	深圳	某世界五百强企业	54-108万	昨天	https://m.liepin.com/a/13755835.shtml	
54	3年以上 大专或以上	工艺工程师/工艺主管 	潍坊,深圳,东莞	电声行业龙头企业	13-21万	昨天	https://m.liepin.com/a/14160715.shtml	
55	1年以上 硕士或以上	GNSS算法专家/工程师（智能驾驶业务） 	上海-杨浦区,北京,深圳	国内位置服务开放平台	40-80万	昨天	https://m.liepin.com/a/14669539.shtml	
56	4年以上 本科或以上	（高级）算法工程师 	深圳,广州	知名社交互联网公司	26-52万	昨天	https://m.liepin.com/a/12510523.shtml	
57	5年以上 本科或以上	高级项目经理 	深圳	某小家电上市公司	22-24万	昨天	https://m.liepin.com/a/14415761.shtml	
58	5年以上 本科或以上	高级项目经理 	深圳	某小家电上市公司	23-26万	昨天	https://m.liepin.com/a/14385001.shtml	
59	7年以上 本科或以上	保险理赔运营专家 	上海,杭州,深圳	国内知名互联网公司	48-96万	昨天	https://m.liepin.com/a/14123413.shtml	
0	经验不限 中专/中技或以上	售后服务工程师 	深圳-福田区	成都三泰智能科技有限公司	5-7万	昨天	https://m.liepin.com/job/1919481545.shtml	https://m.liepin.com/company/9194509/
1	6年以上 本科或以上	大数据总监 	上海,深圳,北京	某知名企业	90-120万	昨天	https://m.liepin.com/a/14498889.shtml	
2	经验不限 硕士或以上	机器学习（量化） 	北京,上海,深圳	知名量化公司	45-72万	昨天	https://m.liepin.com/a/14638871.shtml	
3	2年以上 本科或以上	业务经理/助理 	深圳-宝安区	深圳中集智能停车有限公司	7-14万	昨天	https://m.liepin.com/job/1910039128.shtml	https://m.liepin.com/company/9315698/
4	3年以上 本科或以上	资深后台开发工程师 	深圳	某大型资讯类公司	30-54万	昨天	https://m.liepin.com/a/13886381.shtml	
