	expr	job_title	location_company	name_company	salary	time	url	url_company
27	3年以上 本科或以上	智能客服后台开发 	上海	美团网	45-75万	1个月前	https://m.liepin.com/job/1917994273.shtml	https://m.liepin.com/company/7946353/
28	3年以上 大专或以上	弱电项目经理 	上海	上海星舟信息科技股份有限公司	10万以下	1个月前	https://m.liepin.com/job/1917080247.shtml	https://m.liepin.com/company/9183072/
29	3年以上 本科或以上	技术应用工程师 	上海	上海复瞻智能科技有限公司	8-18万	1个月前	https://m.liepin.com/job/1912880098.shtml	https://m.liepin.com/company/9453771/
30	5年以上 本科或以上	数据挖掘专家 	北京,上海	某中国领先的的人工智能商业决策平台	156-192万	1个月前	https://m.liepin.com/a/13431605.shtml	
31	经验不限 本科或以上	高级软件工程师-板级支持包 	上海-徐汇区	延锋汽车饰件	面议	1个月前	https://m.liepin.com/job/1916031787.shtml	https://m.liepin.com/company/8042518/
32	经验不限 本科或以上	软件工程师-板级支持包 	上海-徐汇区	延锋汽车饰件	面议	1个月前	https://m.liepin.com/job/1916032965.shtml	https://m.liepin.com/company/8042518/
33	2年以上 本科或以上	市场经理（3D相机系统产品） 	上海-浦东新区	盎锐（上海）信息科技有限公司	18-36万	1个月前	https://m.liepin.com/job/1913063970.shtml	https://m.liepin.com/company/9482068/
34	3年以上 本科或以上	大客户营销咨询总监/经理 	北京,上海,广州	国内知名人工智能和大数据公司	18-36万	1个月前	https://m.liepin.com/a/13367017.shtml	
35	3年以上 本科或以上	算法工程师 	北京-朝阳区,上海-徐汇区	国内某知名大数据人工智能公司	45-75万	1个月前	https://m.liepin.com/a/13362277.shtml	
36	3年以上 本科或以上	测试开发工程师/算法测试 	北京,上海,杭州	某知名人工智能公司	37-52万	1个月前	https://m.liepin.com/a/13292853.shtml	
37	5年以上 本科或以上	产品企划经理 	上海	康旗股份	面议	1个月前	https://m.liepin.com/job/1915268895.shtml	https://m.liepin.com/company/6626712/
38	1年以上 本科或以上	 技术支持工程师 	上海	上海复瞻智能科技有限公司	6-12万	1个月前	https://m.liepin.com/job/1912798834.shtml	https://m.liepin.com/company/9453771/
39	经验不限 学历不限	机械结构工程师 	上海	上海莜样智能科技有限公司	13-20万	1个月前	https://m.liepin.com/job/1916957037.shtml	https://m.liepin.com/company/9374008/
40	2年以上 大专或以上	售前支持 	上海-浦东新区	苏州纳智天地智能科技有限公司	面议	1个月前	https://m.liepin.com/job/1915141907.shtml	https://m.liepin.com/company/9395329/
41	1年以上 大专或以上	现场应用工程师（FAE） 	上海-虹口区	上海拓础智能科技有限公司	11-14万	1个月前	https://m.liepin.com/job/1917509837.shtml	https://m.liepin.com/company/9773979/
42	2年以上 本科或以上	获客政策岗（大额产品方向） 	上海	还呗-智能信贷领先者	面议	1个月前	https://m.liepin.com/job/1917473321.shtml	https://m.liepin.com/company/8887035/
43	2年以上 本科或以上	获客政策岗（小额产品方向） 	上海	还呗-智能信贷领先者	面议	1个月前	https://m.liepin.com/job/1917473307.shtml	https://m.liepin.com/company/8887035/
44	1年以上 本科或以上	人工智能训练师（金融科技） 	上海-徐汇区	交银企业管理服务（上海）有限公司张江高科技园区分公司线上金融	8-14万	1个月前	https://m.liepin.com/job/1915573763.shtml	https://m.liepin.com/company/9284299/
45	1年以上 大专或以上	电子工程师 	上海-徐汇区	生迪智慧	12-17万	1个月前	https://m.liepin.com/job/1917337553.shtml	https://m.liepin.com/company/8751543/
46	1年以上 本科或以上	项目工程师（智能物流） 	上海	先导智能	11-18万	1个月前	https://m.liepin.com/job/1917327659.shtml	https://m.liepin.com/company/8770369/
47	2年以上 本科或以上	CATIA二次开发工程师 	上海-闵行区	上海图阅智能科技有限公司	13-33万	1个月前	https://m.liepin.com/job/1915735537.shtml	https://m.liepin.com/company/9453924/
48	2年以上 本科或以上	智能终端-活动游戏策划 	上海	容易网	12-18万	1个月前	https://m.liepin.com/job/1916446281.shtml	https://m.liepin.com/company/8939365/
49	经验不限 本科或以上	弱电技术支持工程师 	上海-静安区	睿罡智能科技（上海）有限责任公司	6-8万	1个月前	https://m.liepin.com/job/1916875723.shtml	https://m.liepin.com/company/9619735/
50	经验不限 本科或以上	Java开发工程师（智能客服方向） 	上海	上海寻梦信息技术有限公司	54-108万	1个月前	https://m.liepin.com/job/1916773849.shtml	https://m.liepin.com/company/8537928/
51	经验不限 本科或以上	数据分析（用户增长） 	上海	上海寻梦信息技术有限公司	45-90万	1个月前	https://m.liepin.com/job/1916772651.shtml	https://m.liepin.com/company/8537928/
