	expr	job_title	location_company	name_company	salary	time	url	url_company
1	4年以上 本科或以上	海外市场投放负责人 	深圳-南山区	海外互联网知名公司	42-56万	14小时前	https://m.liepin.com/a/14760569.shtml	
2	5年以上 本科或以上	C端产品经理 	深圳-南山区	互联网知名公司	45-75万	14小时前	https://m.liepin.com/a/14126895.shtml	
3	3年以上 本科或以上	大数据开发工程师/经理 	深圳,广州,上海	知名互联网公司	30-54万	15小时前	https://m.liepin.com/a/14767405.shtml	
4	4年以上 本科或以上	风险建模总监/经理 	北京,上海,深圳	国内知名金融科技独角兽集团	52-97万	15小时前	https://m.liepin.com/a/14364529.shtml	
5	5年以上 本科或以上	MCU软件技术经理 	深圳	某知名科技公司	30-45万	15小时前	https://m.liepin.com/a/14713231.shtml	
6	3年以上 学历不限	数据挖掘 	上海,深圳	互联网科技公司	48-80万	15小时前	https://m.liepin.com/a/13750085.shtml	
7	5年以上 本科或以上	运营产品负责人 	深圳	互联网科技公司	48-96万	15小时前	https://m.liepin.com/a/13753987.shtml	
8	8年以上 学历不限	医院互联网运营总监 	深圳	互联网科技公司	64-112万	15小时前	https://m.liepin.com/a/14440675.shtml	
9	3年以上 硕士或以上	算法 	北京,上海,深圳	国内知名企业	40-72万	15小时前	https://m.liepin.com/a/14418591.shtml	
10	3年以上 博士或以上	POCT研发经理 	广州,珠海,深圳	广东某上市生物科技公司	24-36万	15小时前	https://m.liepin.com/a/14351943.shtml	
11	3年以上 学历不限	类目产品专家 	广州,深圳,杭州	国内知名互联网公司	48-72万	15小时前	https://m.liepin.com/a/14776095.shtml	
12	5年以上 大专或以上	设计总监 	深圳-罗湖区	深圳某知名女装公司	18-24万	15小时前	https://m.liepin.com/a/14568807.shtml	
13	5年以上 本科或以上	ICBU-华南大区-供应链运营专家（厦门、汕头、福州） 	厦门,深圳,汕头	某知名上市互联网公司	61-80万	15小时前	https://m.liepin.com/a/14144019.shtml	
14	5年以上 本科或以上	供应链运营/渠道管理 	广州,深圳,杭州	某知名上市互联网公司	56-80万	15小时前	https://m.liepin.com/a/13907411.shtml	
15	3年以上 本科或以上	互联网产品经理 	深圳	知名世界500强金融企业	25-51万	15小时前	https://m.liepin.com/a/13723973.shtml	
16	2年以上 大专或以上	箱包设计师 	深圳-龙岗区	深圳市启疆科技有限公司	7-12万	15小时前	https://m.liepin.com/job/1918775503.shtml	https://m.liepin.com/company/8147749/
17	3年以上 本科或以上	产品经理/产品需求分析师 	深圳	鹏海运	18-30万	15小时前	https://m.liepin.com/job/1919681709.shtml	https://m.liepin.com/company/7902928/
18	2年以上 学历不限	市场总监 	广州,深圳,福建	某大型上市公司	48-72万	15小时前	https://m.liepin.com/a/14377961.shtml	
